instance_id,ieee_case,selector,k_budget,slot_budget,training_subset,training_positions,training_seed_ids,full_training_support_id,full_training_support_fingerprint,subset_support_id,subset_support_fingerprint,subset_support_file,jaccard_similarity,heldout_median_normalized_error_full_support,solver_status,refinement_iterations,selection_data_split,held_out_used_for_support_construction,status,failure_reason
ieee30_eval_seed_30105_block_8x8,ieee30,balanced_magnitude,16,3,even_positions,"[0,2,4,6,8,10,12,14,16,18]","[3041000,3041002,3041004,3041006,3041008,3041010,3041012,3041014,3041016,3041018]",ieee30_eval_seed_30105_block_8x8__balanced_magnitude_k16_s3_fe3d4734329f,fe3d4734329fdc060823ecde2c35a9b54580bfd0a2f8adf463429d49e278e69d,ieee30_eval_seed_30105_block_8x8__stability_balanced_magnitude_even_positions_fe3d4734329f,fe3d4734329fdc060823ecde2c35a9b54580bfd0a2f8adf463429d49e278e69d,supports/stability/ieee30_eval_seed_30105_block_8x8/ieee30_eval_seed_30105_block_8x8__stability_balanced_magnitude_even_positions_fe3d4734329f.json,1.0,0.4689384319655966,optimal,0,training_only,False,completed,
ieee30_eval_seed_30105_block_8x8,ieee30,balanced_magnitude,16,3,first_half,"[0,1,2,3,4,5,6,7,8,9]","[3041000,3041001,3041002,3041003,3041004,3041005,3041006,3041007,3041008,3041009]",ieee30_eval_seed_30105_block_8x8__balanced_magnitude_k16_s3_fe3d4734329f,fe3d4734329fdc060823ecde2c35a9b54580bfd0a2f8adf463429d49e278e69d,ieee30_eval_seed_30105_block_8x8__stability_balanced_magnitude_first_half_fe3d4734329f,fe3d4734329fdc060823ecde2c35a9b54580bfd0a2f8adf463429d49e278e69d,supports/stability/ieee30_eval_seed_30105_block_8x8/ieee30_eval_seed_30105_block_8x8__stability_balanced_magnitude_first_half_fe3d4734329f.json,1.0,0.4689384319655966,optimal,0,training_only,False,completed,
ieee30_eval_seed_30105_block_8x8,ieee30,balanced_magnitude,16,3,odd_positions,"[1,3,5,7,9,11,13,15,17,19]","[3041001,3041003,3041005,3041007,3041009,3041011,3041013,3041015,3041017,3041019]",ieee30_eval_seed_30105_block_8x8__balanced_magnitude_k16_s3_fe3d4734329f,fe3d4734329fdc060823ecde2c35a9b54580bfd0a2f8adf463429d49e278e69d,ieee30_eval_seed_30105_block_8x8__stability_balanced_magnitude_odd_positions_fe3d4734329f,fe3d4734329fdc060823ecde2c35a9b54580bfd0a2f8adf463429d49e278e69d,supports/stability/ieee30_eval_seed_30105_block_8x8/ieee30_eval_seed_30105_block_8x8__stability_balanced_magnitude_odd_positions_fe3d4734329f.json,1.0,0.4689384319655966,optimal,0,training_only,False,completed,
ieee30_eval_seed_30105_block_8x8,ieee30,balanced_magnitude,16,3,second_half,"[10,11,12,13,14,15,16,17,18,19]","[3041010,3041011,3041012,3041013,3041014,3041015,3041016,3041017,3041018,3041019]",ieee30_eval_seed_30105_block_8x8__balanced_magnitude_k16_s3_fe3d4734329f,fe3d4734329fdc060823ecde2c35a9b54580bfd0a2f8adf463429d49e278e69d,ieee30_eval_seed_30105_block_8x8__stability_balanced_magnitude_second_half_fe3d4734329f,fe3d4734329fdc060823ecde2c35a9b54580bfd0a2f8adf463429d49e278e69d,supports/stability/ieee30_eval_seed_30105_block_8x8/ieee30_eval_seed_30105_block_8x8__stability_balanced_magnitude_second_half_fe3d4734329f.json,1.0,0.4689384319655966,optimal,0,training_only,False,completed,
ieee30_eval_seed_30105_block_8x8,ieee30,sensitivity_initial_mean,16,3,even_positions,"[0,2,4,6,8,10,12,14,16,18]","[3041000,3041002,3041004,3041006,3041008,3041010,3041012,3041014,3041016,3041018]",ieee30_eval_seed_30105_block_8x8__sensitivity_initial_mean_k16_s3_91c296f39590,91c296f39590825db45f74eed7017427a10b059bb1904f8e3f9ed864b75e0fd9,ieee30_eval_seed_30105_block_8x8__stability_sensitivity_initial_mean_even_positions_97d436ed1259,97d436ed1259582fcdbbccbf70ee51dc43ed74f8fcb0f0a3d701e63fc6a878d8,supports/stability/ieee30_eval_seed_30105_block_8x8/ieee30_eval_seed_30105_block_8x8__stability_sensitivity_initial_mean_even_positions_97d436ed1259.json,0.7777777777777778,0.1829627689057193,optimal,0,training_only,False,completed,
ieee30_eval_seed_30105_block_8x8,ieee30,sensitivity_initial_mean,16,3,first_half,"[0,1,2,3,4,5,6,7,8,9]","[3041000,3041001,3041002,3041003,3041004,3041005,3041006,3041007,3041008,3041009]",ieee30_eval_seed_30105_block_8x8__sensitivity_initial_mean_k16_s3_91c296f39590,91c296f39590825db45f74eed7017427a10b059bb1904f8e3f9ed864b75e0fd9,ieee30_eval_seed_30105_block_8x8__stability_sensitivity_initial_mean_first_half_91c296f39590,91c296f39590825db45f74eed7017427a10b059bb1904f8e3f9ed864b75e0fd9,supports/stability/ieee30_eval_seed_30105_block_8x8/ieee30_eval_seed_30105_block_8x8__stability_sensitivity_initial_mean_first_half_91c296f39590.json,1.0,0.1829627689057193,optimal,0,training_only,False,completed,
ieee30_eval_seed_30105_block_8x8,ieee30,sensitivity_initial_mean,16,3,odd_positions,"[1,3,5,7,9,11,13,15,17,19]","[3041001,3041003,3041005,3041007,3041009,3041011,3041013,3041015,3041017,3041019]",ieee30_eval_seed_30105_block_8x8__sensitivity_initial_mean_k16_s3_91c296f39590,91c296f39590825db45f74eed7017427a10b059bb1904f8e3f9ed864b75e0fd9,ieee30_eval_seed_30105_block_8x8__stability_sensitivity_initial_mean_odd_positions_91c296f39590,91c296f39590825db45f74eed7017427a10b059bb1904f8e3f9ed864b75e0fd9,supports/stability/ieee30_eval_seed_30105_block_8x8/ieee30_eval_seed_30105_block_8x8__stability_sensitivity_initial_mean_odd_positions_91c296f39590.json,1.0,0.1829627689057193,optimal,0,training_only,False,completed,
ieee30_eval_seed_30105_block_8x8,ieee30,sensitivity_initial_mean,16,3,second_half,"[10,11,12,13,14,15,16,17,18,19]","[3041010,3041011,3041012,3041013,3041014,3041015,3041016,3041017,3041018,3041019]",ieee30_eval_seed_30105_block_8x8__sensitivity_initial_mean_k16_s3_91c296f39590,91c296f39590825db45f74eed7017427a10b059bb1904f8e3f9ed864b75e0fd9,ieee30_eval_seed_30105_block_8x8__stability_sensitivity_initial_mean_second_half_91c296f39590,91c296f39590825db45f74eed7017427a10b059bb1904f8e3f9ed864b75e0fd9,supports/stability/ieee30_eval_seed_30105_block_8x8/ieee30_eval_seed_30105_block_8x8__stability_sensitivity_initial_mean_second_half_91c296f39590.json,1.0,0.1829627689057193,optimal,0,training_only,False,completed,
ieee30_eval_seed_30105_block_8x8,ieee30,sensitivity_refined_mean,16,3,even_positions,"[0,2,4,6,8,10,12,14,16,18]","[3041000,3041002,3041004,3041006,3041008,3041010,3041012,3041014,3041016,3041018]",ieee30_eval_seed_30105_block_8x8__sensitivity_refined_mean_k16_s3_7ccd801ca163,7ccd801ca1632c297774df6dd3d60ee4c72cb16c033ab3b1b35ebf2b0d1b3340,ieee30_eval_seed_30105_block_8x8__stability_sensitivity_refined_mean_even_positions_c77889d418fd,c77889d418fd7c76c06e784d2a82bf84162b8328390387425b0728fe9c0609a5,supports/stability/ieee30_eval_seed_30105_block_8x8/ieee30_eval_seed_30105_block_8x8__stability_sensitivity_refined_mean_even_positions_c77889d418fd.json,0.5238095238095238,0.3325631471028375,optimal,2,training_only,False,completed,
ieee30_eval_seed_30105_block_8x8,ieee30,sensitivity_refined_mean,16,3,first_half,"[0,1,2,3,4,5,6,7,8,9]","[3041000,3041001,3041002,3041003,3041004,3041005,3041006,3041007,3041008,3041009]",ieee30_eval_seed_30105_block_8x8__sensitivity_refined_mean_k16_s3_7ccd801ca163,7ccd801ca1632c297774df6dd3d60ee4c72cb16c033ab3b1b35ebf2b0d1b3340,ieee30_eval_seed_30105_block_8x8__stability_sensitivity_refined_mean_first_half_7ccd801ca163,7ccd801ca1632c297774df6dd3d60ee4c72cb16c033ab3b1b35ebf2b0d1b3340,supports/stability/ieee30_eval_seed_30105_block_8x8/ieee30_eval_seed_30105_block_8x8__stability_sensitivity_refined_mean_first_half_7ccd801ca163.json,1.0,0.3325631471028375,optimal,2,training_only,False,completed,
ieee30_eval_seed_30105_block_8x8,ieee30,sensitivity_refined_mean,16,3,odd_positions,"[1,3,5,7,9,11,13,15,17,19]","[3041001,3041003,3041005,3041007,3041009,3041011,3041013,3041015,3041017,3041019]",ieee30_eval_seed_30105_block_8x8__sensitivity_refined_mean_k16_s3_7ccd801ca163,7ccd801ca1632c297774df6dd3d60ee4c72cb16c033ab3b1b35ebf2b0d1b3340,ieee30_eval_seed_30105_block_8x8__stability_sensitivity_refined_mean_odd_positions_5e15c3e1011a,5e15c3e1011ae251210d05987e07aa3a45d5bc28109154446cfce711dc971d64,supports/stability/ieee30_eval_seed_30105_block_8x8/ieee30_eval_seed_30105_block_8x8__stability_sensitivity_refined_mean_odd_positions_5e15c3e1011a.json,0.5238095238095238,0.3325631471028375,optimal,4,training_only,False,completed,
ieee30_eval_seed_30105_block_8x8,ieee30,sensitivity_refined_mean,16,3,second_half,"[10,11,12,13,14,15,16,17,18,19]","[3041010,3041011,3041012,3041013,3041014,3041015,3041016,3041017,3041018,3041019]",ieee30_eval_seed_30105_block_8x8__sensitivity_refined_mean_k16_s3_7ccd801ca163,7ccd801ca1632c297774df6dd3d60ee4c72cb16c033ab3b1b35ebf2b0d1b3340,ieee30_eval_seed_30105_block_8x8__stability_sensitivity_refined_mean_second_half_3335f878c357,3335f878c3578f6dde93396ba060a2fd93009efff095263b274b286811a549bc,supports/stability/ieee30_eval_seed_30105_block_8x8/ieee30_eval_seed_30105_block_8x8__stability_sensitivity_refined_mean_second_half_3335f878c357.json,0.7777777777777778,0.3325631471028375,optimal,2,training_only,False,completed,
ieee57_eval_seed_57101_block_8x8,ieee57,balanced_magnitude,16,3,even_positions,"[0,2,4,6,8,10,12,14,16,18]","[5701000,5701002,5701004,5701006,5701008,5701010,5701012,5701014,5701016,5701018]",ieee57_eval_seed_57101_block_8x8__balanced_magnitude_k16_s3_bdd1578c86d9,bdd1578c86d942f74db3fa5071856e5e879da339825f01441e5baff3c7e0516a,ieee57_eval_seed_57101_block_8x8__stability_balanced_magnitude_even_positions_bdd1578c86d9,bdd1578c86d942f74db3fa5071856e5e879da339825f01441e5baff3c7e0516a,supports/stability/ieee57_eval_seed_57101_block_8x8/ieee57_eval_seed_57101_block_8x8__stability_balanced_magnitude_even_positions_bdd1578c86d9.json,1.0,0.6448955147067543,optimal,0,training_only,False,completed,
ieee57_eval_seed_57101_block_8x8,ieee57,balanced_magnitude,16,3,first_half,"[0,1,2,3,4,5,6,7,8,9]","[5701000,5701001,5701002,5701003,5701004,5701005,5701006,5701007,5701008,5701009]",ieee57_eval_seed_57101_block_8x8__balanced_magnitude_k16_s3_bdd1578c86d9,bdd1578c86d942f74db3fa5071856e5e879da339825f01441e5baff3c7e0516a,ieee57_eval_seed_57101_block_8x8__stability_balanced_magnitude_first_half_bdd1578c86d9,bdd1578c86d942f74db3fa5071856e5e879da339825f01441e5baff3c7e0516a,supports/stability/ieee57_eval_seed_57101_block_8x8/ieee57_eval_seed_57101_block_8x8__stability_balanced_magnitude_first_half_bdd1578c86d9.json,1.0,0.6448955147067543,optimal,0,training_only,False,completed,
ieee57_eval_seed_57101_block_8x8,ieee57,balanced_magnitude,16,3,odd_positions,"[1,3,5,7,9,11,13,15,17,19]","[5701001,5701003,5701005,5701007,5701009,5701011,5701013,5701015,5701017,5701019]",ieee57_eval_seed_57101_block_8x8__balanced_magnitude_k16_s3_bdd1578c86d9,bdd1578c86d942f74db3fa5071856e5e879da339825f01441e5baff3c7e0516a,ieee57_eval_seed_57101_block_8x8__stability_balanced_magnitude_odd_positions_bdd1578c86d9,bdd1578c86d942f74db3fa5071856e5e879da339825f01441e5baff3c7e0516a,supports/stability/ieee57_eval_seed_57101_block_8x8/ieee57_eval_seed_57101_block_8x8__stability_balanced_magnitude_odd_positions_bdd1578c86d9.json,1.0,0.6448955147067543,optimal,0,training_only,False,completed,
ieee57_eval_seed_57101_block_8x8,ieee57,balanced_magnitude,16,3,second_half,"[10,11,12,13,14,15,16,17,18,19]","[5701010,5701011,5701012,5701013,5701014,5701015,5701016,5701017,5701018,5701019]",ieee57_eval_seed_57101_block_8x8__balanced_magnitude_k16_s3_bdd1578c86d9,bdd1578c86d942f74db3fa5071856e5e879da339825f01441e5baff3c7e0516a,ieee57_eval_seed_57101_block_8x8__stability_balanced_magnitude_second_half_bdd1578c86d9,bdd1578c86d942f74db3fa5071856e5e879da339825f01441e5baff3c7e0516a,supports/stability/ieee57_eval_seed_57101_block_8x8/ieee57_eval_seed_57101_block_8x8__stability_balanced_magnitude_second_half_bdd1578c86d9.json,1.0,0.6448955147067543,optimal,0,training_only,False,completed,
ieee57_eval_seed_57101_block_8x8,ieee57,sensitivity_initial_mean,16,3,even_positions,"[0,2,4,6,8,10,12,14,16,18]","[5701000,5701002,5701004,5701006,5701008,5701010,5701012,5701014,5701016,5701018]",ieee57_eval_seed_57101_block_8x8__sensitivity_initial_mean_k16_s3_527f21267616,527f21267616525a223a5bdb279ba3b9438b4408e1d515f571ac9f947518f69a,ieee57_eval_seed_57101_block_8x8__stability_sensitivity_initial_mean_even_positions_527f21267616,527f21267616525a223a5bdb279ba3b9438b4408e1d515f571ac9f947518f69a,supports/stability/ieee57_eval_seed_57101_block_8x8/ieee57_eval_seed_57101_block_8x8__stability_sensitivity_initial_mean_even_positions_527f21267616.json,1.0,0.3789258966279657,optimal,0,training_only,False,completed,
ieee57_eval_seed_57101_block_8x8,ieee57,sensitivity_initial_mean,16,3,first_half,"[0,1,2,3,4,5,6,7,8,9]","[5701000,5701001,5701002,5701003,5701004,5701005,5701006,5701007,5701008,5701009]",ieee57_eval_seed_57101_block_8x8__sensitivity_initial_mean_k16_s3_527f21267616,527f21267616525a223a5bdb279ba3b9438b4408e1d515f571ac9f947518f69a,ieee57_eval_seed_57101_block_8x8__stability_sensitivity_initial_mean_first_half_6de0a181ae5d,6de0a181ae5d176171f91020d0aceee551c3a06f9abbb0a588c0b3f710adf8a2,supports/stability/ieee57_eval_seed_57101_block_8x8/ieee57_eval_seed_57101_block_8x8__stability_sensitivity_initial_mean_first_half_6de0a181ae5d.json,0.7777777777777778,0.3789258966279657,optimal,0,training_only,False,completed,
ieee57_eval_seed_57101_block_8x8,ieee57,sensitivity_initial_mean,16,3,odd_positions,"[1,3,5,7,9,11,13,15,17,19]","[5701001,5701003,5701005,5701007,5701009,5701011,5701013,5701015,5701017,5701019]",ieee57_eval_seed_57101_block_8x8__sensitivity_initial_mean_k16_s3_527f21267616,527f21267616525a223a5bdb279ba3b9438b4408e1d515f571ac9f947518f69a,ieee57_eval_seed_57101_block_8x8__stability_sensitivity_initial_mean_odd_positions_248ca85066a4,248ca85066a4fd4caca640361fc7b31d7b90f27225fedad2a497169143005b9d,supports/stability/ieee57_eval_seed_57101_block_8x8/ieee57_eval_seed_57101_block_8x8__stability_sensitivity_initial_mean_odd_positions_248ca85066a4.json,0.6842105263157895,0.3789258966279657,optimal,0,training_only,False,completed,
ieee57_eval_seed_57101_block_8x8,ieee57,sensitivity_initial_mean,16,3,second_half,"[10,11,12,13,14,15,16,17,18,19]","[5701010,5701011,5701012,5701013,5701014,5701015,5701016,5701017,5701018,5701019]",ieee57_eval_seed_57101_block_8x8__sensitivity_initial_mean_k16_s3_527f21267616,527f21267616525a223a5bdb279ba3b9438b4408e1d515f571ac9f947518f69a,ieee57_eval_seed_57101_block_8x8__stability_sensitivity_initial_mean_second_half_8b977be9b857,8b977be9b85708ec7cef211fe95d9a75f8384f9ffdef6919a739f1e67937c964,supports/stability/ieee57_eval_seed_57101_block_8x8/ieee57_eval_seed_57101_block_8x8__stability_sensitivity_initial_mean_second_half_8b977be9b857.json,0.8823529411764706,0.3789258966279657,optimal,0,training_only,False,completed,
ieee57_eval_seed_57101_block_8x8,ieee57,sensitivity_refined_mean,16,3,even_positions,"[0,2,4,6,8,10,12,14,16,18]","[5701000,5701002,5701004,5701006,5701008,5701010,5701012,5701014,5701016,5701018]",ieee57_eval_seed_57101_block_8x8__sensitivity_refined_mean_k16_s3_1227957abb61,1227957abb61d025bc0a3118d78ebc6507d8686562ca355f23114508394ed1d0,ieee57_eval_seed_57101_block_8x8__stability_sensitivity_refined_mean_even_positions_df07cceff951,df07cceff951d8aaccdc6f36ae4ba518660aaf56a51f174b8757d7727ca662e9,supports/stability/ieee57_eval_seed_57101_block_8x8/ieee57_eval_seed_57101_block_8x8__stability_sensitivity_refined_mean_even_positions_df07cceff951.json,0.7777777777777778,0.1422786798487556,optimal,5,training_only,False,completed,
ieee57_eval_seed_57101_block_8x8,ieee57,sensitivity_refined_mean,16,3,first_half,"[0,1,2,3,4,5,6,7,8,9]","[5701000,5701001,5701002,5701003,5701004,5701005,5701006,5701007,5701008,5701009]",ieee57_eval_seed_57101_block_8x8__sensitivity_refined_mean_k16_s3_1227957abb61,1227957abb61d025bc0a3118d78ebc6507d8686562ca355f23114508394ed1d0,ieee57_eval_seed_57101_block_8x8__stability_sensitivity_refined_mean_first_half_62d90602a380,62d90602a3805f1e7f6b8ef3cc146a3e3863370cbee397aa15aaf1a6b1ef090a,supports/stability/ieee57_eval_seed_57101_block_8x8/ieee57_eval_seed_57101_block_8x8__stability_sensitivity_refined_mean_first_half_62d90602a380.json,0.5238095238095238,0.1422786798487556,optimal,6,training_only,False,completed,
ieee57_eval_seed_57101_block_8x8,ieee57,sensitivity_refined_mean,16,3,odd_positions,"[1,3,5,7,9,11,13,15,17,19]","[5701001,5701003,5701005,5701007,5701009,5701011,5701013,5701015,5701017,5701019]",ieee57_eval_seed_57101_block_8x8__sensitivity_refined_mean_k16_s3_1227957abb61,1227957abb61d025bc0a3118d78ebc6507d8686562ca355f23114508394ed1d0,ieee57_eval_seed_57101_block_8x8__stability_sensitivity_refined_mean_odd_positions_610b1a26ea5c,610b1a26ea5c4690e713c3c1904349cb29040407287b84b836aed4f980830dd7,supports/stability/ieee57_eval_seed_57101_block_8x8/ieee57_eval_seed_57101_block_8x8__stability_sensitivity_refined_mean_odd_positions_610b1a26ea5c.json,0.6,0.1422786798487556,optimal,3,training_only,False,completed,
ieee57_eval_seed_57101_block_8x8,ieee57,sensitivity_refined_mean,16,3,second_half,"[10,11,12,13,14,15,16,17,18,19]","[5701010,5701011,5701012,5701013,5701014,5701015,5701016,5701017,5701018,5701019]",ieee57_eval_seed_57101_block_8x8__sensitivity_refined_mean_k16_s3_1227957abb61,1227957abb61d025bc0a3118d78ebc6507d8686562ca355f23114508394ed1d0,ieee57_eval_seed_57101_block_8x8__stability_sensitivity_refined_mean_second_half_e72f9c8a7ea0,e72f9c8a7ea0428eeda39ebb988cd2b91cf82cbcdb341831458dd73c59fa7625,supports/stability/ieee57_eval_seed_57101_block_8x8/ieee57_eval_seed_57101_block_8x8__stability_sensitivity_refined_mean_second_half_e72f9c8a7ea0.json,0.6,0.1422786798487556,optimal,3,training_only,False,completed,
ieee57_eval_seed_57102_block_8x8,ieee57,balanced_magnitude,16,3,even_positions,"[0,2,4,6,8,10,12,14,16,18]","[5711000,5711002,5711004,5711006,5711008,5711010,5711012,5711014,5711016,5711018]",ieee57_eval_seed_57102_block_8x8__balanced_magnitude_k16_s3_9ced790b9d03,9ced790b9d0334b7686438dba32d529e453dbc321de258f50fafade856cf1536,ieee57_eval_seed_57102_block_8x8__stability_balanced_magnitude_even_positions_9ced790b9d03,9ced790b9d0334b7686438dba32d529e453dbc321de258f50fafade856cf1536,supports/stability/ieee57_eval_seed_57102_block_8x8/ieee57_eval_seed_57102_block_8x8__stability_balanced_magnitude_even_positions_9ced790b9d03.json,1.0,0.403032417727977,optimal,0,training_only,False,completed,
ieee57_eval_seed_57102_block_8x8,ieee57,balanced_magnitude,16,3,first_half,"[0,1,2,3,4,5,6,7,8,9]","[5711000,5711001,5711002,5711003,5711004,5711005,5711006,5711007,5711008,5711009]",ieee57_eval_seed_57102_block_8x8__balanced_magnitude_k16_s3_9ced790b9d03,9ced790b9d0334b7686438dba32d529e453dbc321de258f50fafade856cf1536,ieee57_eval_seed_57102_block_8x8__stability_balanced_magnitude_first_half_9ced790b9d03,9ced790b9d0334b7686438dba32d529e453dbc321de258f50fafade856cf1536,supports/stability/ieee57_eval_seed_57102_block_8x8/ieee57_eval_seed_57102_block_8x8__stability_balanced_magnitude_first_half_9ced790b9d03.json,1.0,0.403032417727977,optimal,0,training_only,False,completed,
ieee57_eval_seed_57102_block_8x8,ieee57,balanced_magnitude,16,3,odd_positions,"[1,3,5,7,9,11,13,15,17,19]","[5711001,5711003,5711005,5711007,5711009,5711011,5711013,5711015,5711017,5711019]",ieee57_eval_seed_57102_block_8x8__balanced_magnitude_k16_s3_9ced790b9d03,9ced790b9d0334b7686438dba32d529e453dbc321de258f50fafade856cf1536,ieee57_eval_seed_57102_block_8x8__stability_balanced_magnitude_odd_positions_9ced790b9d03,9ced790b9d0334b7686438dba32d529e453dbc321de258f50fafade856cf1536,supports/stability/ieee57_eval_seed_57102_block_8x8/ieee57_eval_seed_57102_block_8x8__stability_balanced_magnitude_odd_positions_9ced790b9d03.json,1.0,0.403032417727977,optimal,0,training_only,False,completed,
ieee57_eval_seed_57102_block_8x8,ieee57,balanced_magnitude,16,3,second_half,"[10,11,12,13,14,15,16,17,18,19]","[5711010,5711011,5711012,5711013,5711014,5711015,5711016,5711017,5711018,5711019]",ieee57_eval_seed_57102_block_8x8__balanced_magnitude_k16_s3_9ced790b9d03,9ced790b9d0334b7686438dba32d529e453dbc321de258f50fafade856cf1536,ieee57_eval_seed_57102_block_8x8__stability_balanced_magnitude_second_half_9ced790b9d03,9ced790b9d0334b7686438dba32d529e453dbc321de258f50fafade856cf1536,supports/stability/ieee57_eval_seed_57102_block_8x8/ieee57_eval_seed_57102_block_8x8__stability_balanced_magnitude_second_half_9ced790b9d03.json,1.0,0.403032417727977,optimal,0,training_only,False,completed,
ieee57_eval_seed_57102_block_8x8,ieee57,sensitivity_initial_mean,16,3,even_positions,"[0,2,4,6,8,10,12,14,16,18]","[5711000,5711002,5711004,5711006,5711008,5711010,5711012,5711014,5711016,5711018]",ieee57_eval_seed_57102_block_8x8__sensitivity_initial_mean_k16_s3_cdf2b37a9daa,cdf2b37a9daaa54ca2ee91e84b2bf446a6193ca470498c07ac17149f27494dab,ieee57_eval_seed_57102_block_8x8__stability_sensitivity_initial_mean_even_positions_8861db1a2c2d,8861db1a2c2d9de64a6a9e6dd361fe35eee7f9eb4144c3fe30f40fabec698de9,supports/stability/ieee57_eval_seed_57102_block_8x8/ieee57_eval_seed_57102_block_8x8__stability_sensitivity_initial_mean_even_positions_8861db1a2c2d.json,0.7777777777777778,0.3413535489245113,optimal,0,training_only,False,completed,
ieee57_eval_seed_57102_block_8x8,ieee57,sensitivity_initial_mean,16,3,first_half,"[0,1,2,3,4,5,6,7,8,9]","[5711000,5711001,5711002,5711003,5711004,5711005,5711006,5711007,5711008,5711009]",ieee57_eval_seed_57102_block_8x8__sensitivity_initial_mean_k16_s3_cdf2b37a9daa,cdf2b37a9daaa54ca2ee91e84b2bf446a6193ca470498c07ac17149f27494dab,ieee57_eval_seed_57102_block_8x8__stability_sensitivity_initial_mean_first_half_cdf2b37a9daa,cdf2b37a9daaa54ca2ee91e84b2bf446a6193ca470498c07ac17149f27494dab,supports/stability/ieee57_eval_seed_57102_block_8x8/ieee57_eval_seed_57102_block_8x8__stability_sensitivity_initial_mean_first_half_cdf2b37a9daa.json,1.0,0.3413535489245113,optimal,0,training_only,False,completed,
ieee57_eval_seed_57102_block_8x8,ieee57,sensitivity_initial_mean,16,3,odd_positions,"[1,3,5,7,9,11,13,15,17,19]","[5711001,5711003,5711005,5711007,5711009,5711011,5711013,5711015,5711017,5711019]",ieee57_eval_seed_57102_block_8x8__sensitivity_initial_mean_k16_s3_cdf2b37a9daa,cdf2b37a9daaa54ca2ee91e84b2bf446a6193ca470498c07ac17149f27494dab,ieee57_eval_seed_57102_block_8x8__stability_sensitivity_initial_mean_odd_positions_cdf2b37a9daa,cdf2b37a9daaa54ca2ee91e84b2bf446a6193ca470498c07ac17149f27494dab,supports/stability/ieee57_eval_seed_57102_block_8x8/ieee57_eval_seed_57102_block_8x8__stability_sensitivity_initial_mean_odd_positions_cdf2b37a9daa.json,1.0,0.3413535489245113,optimal,0,training_only,False,completed,
ieee57_eval_seed_57102_block_8x8,ieee57,sensitivity_initial_mean,16,3,second_half,"[10,11,12,13,14,15,16,17,18,19]","[5711010,5711011,5711012,5711013,5711014,5711015,5711016,5711017,5711018,5711019]",ieee57_eval_seed_57102_block_8x8__sensitivity_initial_mean_k16_s3_cdf2b37a9daa,cdf2b37a9daaa54ca2ee91e84b2bf446a6193ca470498c07ac17149f27494dab,ieee57_eval_seed_57102_block_8x8__stability_sensitivity_initial_mean_second_half_4fe382ce5ace,4fe382ce5acedb629c0403c5dd1d5415d13f82438a57eabfd3bbbab2a72a73e5,supports/stability/ieee57_eval_seed_57102_block_8x8/ieee57_eval_seed_57102_block_8x8__stability_sensitivity_initial_mean_second_half_4fe382ce5ace.json,0.6842105263157895,0.3413535489245113,optimal,0,training_only,False,completed,
ieee57_eval_seed_57102_block_8x8,ieee57,sensitivity_refined_mean,16,3,even_positions,"[0,2,4,6,8,10,12,14,16,18]","[5711000,5711002,5711004,5711006,5711008,5711010,5711012,5711014,5711016,5711018]",ieee57_eval_seed_57102_block_8x8__sensitivity_refined_mean_k16_s3_c4132658872b,c4132658872b1391fb99ad8fcab49a1f1540fab190de9c5a56000a685f1699a2,ieee57_eval_seed_57102_block_8x8__stability_sensitivity_refined_mean_even_positions_802ada916037,802ada916037962f50b5c2769e15c46bff0c4eba090c8cc3fe347137a7a03f33,supports/stability/ieee57_eval_seed_57102_block_8x8/ieee57_eval_seed_57102_block_8x8__stability_sensitivity_refined_mean_even_positions_802ada916037.json,0.5238095238095238,0.3823681627522942,optimal,4,training_only,False,completed,
ieee57_eval_seed_57102_block_8x8,ieee57,sensitivity_refined_mean,16,3,first_half,"[0,1,2,3,4,5,6,7,8,9]","[5711000,5711001,5711002,5711003,5711004,5711005,5711006,5711007,5711008,5711009]",ieee57_eval_seed_57102_block_8x8__sensitivity_refined_mean_k16_s3_c4132658872b,c4132658872b1391fb99ad8fcab49a1f1540fab190de9c5a56000a685f1699a2,ieee57_eval_seed_57102_block_8x8__stability_sensitivity_refined_mean_first_half_d8e25056c1ed,d8e25056c1eda4dba1392b57c1ee679027d9f1faf178fce79b3feb6977d43af5,supports/stability/ieee57_eval_seed_57102_block_8x8/ieee57_eval_seed_57102_block_8x8__stability_sensitivity_refined_mean_first_half_d8e25056c1ed.json,0.6,0.3823681627522942,optimal,4,training_only,False,completed,
ieee57_eval_seed_57102_block_8x8,ieee57,sensitivity_refined_mean,16,3,odd_positions,"[1,3,5,7,9,11,13,15,17,19]","[5711001,5711003,5711005,5711007,5711009,5711011,5711013,5711015,5711017,5711019]",ieee57_eval_seed_57102_block_8x8__sensitivity_refined_mean_k16_s3_c4132658872b,c4132658872b1391fb99ad8fcab49a1f1540fab190de9c5a56000a685f1699a2,ieee57_eval_seed_57102_block_8x8__stability_sensitivity_refined_mean_odd_positions_6c0fc7477619,6c0fc74776191bc57f936a1a503fa234997faa9e94437d494c5ef04358c5b6d0,supports/stability/ieee57_eval_seed_57102_block_8x8/ieee57_eval_seed_57102_block_8x8__stability_sensitivity_refined_mean_odd_positions_6c0fc7477619.json,0.5238095238095238,0.3823681627522942,optimal,3,training_only,False,completed,
