bootstrap_sample,instance_count,median_paired_difference_sensitivity_minus_magnitude,resampling_unit,bootstrap_seed
2356,15,-0.2859756630598773,instance,8675309
2357,15,-0.2659696180787886,instance,8675309
2358,15,-0.22946696899122998,instance,8675309
2359,15,-0.2673352773955874,instance,8675309
2360,15,-0.2659696180787886,instance,8675309
2361,15,-0.17884318399519528,instance,8675309
2362,15,-0.127918925273331,instance,8675309
2363,15,-0.2859756630598773,instance,8675309
2364,15,-0.22946696899122998,instance,8675309
2365,15,-0.1515999042352149,instance,8675309
2366,15,-0.2859756630598773,instance,8675309
2367,15,-0.3156277947922177,instance,8675309
2368,15,-0.2673352773955874,instance,8675309
2369,15,-0.22946696899122998,instance,8675309
2370,15,-0.2977248373379707,instance,8675309
2371,15,-0.2859756630598773,instance,8675309
2372,15,-0.22946696899122998,instance,8675309
2373,15,-0.17884318399519528,instance,8675309
2374,15,-0.127918925273331,instance,8675309
2375,15,-0.2659696180787886,instance,8675309
2376,15,-0.22946696899122998,instance,8675309
2377,15,-0.17884318399519528,instance,8675309
2378,15,-0.2659696180787886,instance,8675309
2379,15,-0.1515999042352149,instance,8675309
2380,15,-0.1515999042352149,instance,8675309
2381,15,-0.2673352773955874,instance,8675309
2382,15,-0.2673352773955874,instance,8675309
2383,15,-0.1515999042352149,instance,8675309
2384,15,-0.22946696899122998,instance,8675309
2385,15,-0.22946696899122998,instance,8675309
2386,15,-0.22946696899122998,instance,8675309
2387,15,-0.2659696180787886,instance,8675309
2388,15,-0.2659696180787886,instance,8675309
2389,15,-0.2673352773955874,instance,8675309
2390,15,-0.2659696180787886,instance,8675309
2391,15,-0.2977248373379707,instance,8675309
2392,15,-0.2673352773955874,instance,8675309
2393,15,-0.1515999042352149,instance,8675309
2394,15,-0.2977248373379707,instance,8675309
2395,15,-0.2673352773955874,instance,8675309
2396,15,-0.2673352773955874,instance,8675309
2397,15,-0.3156277947922177,instance,8675309
2398,15,-0.17884318399519528,instance,8675309
2399,15,-0.2859756630598773,instance,8675309
2400,15,-0.1515999042352149,instance,8675309
2401,15,-0.2659696180787886,instance,8675309
2402,15,-0.2859756630598773,instance,8675309
2403,15,-0.2977248373379707,instance,8675309
2404,15,-0.1515999042352149,instance,8675309
2405,15,-0.17884318399519528,instance,8675309
2406,15,-0.22946696899122998,instance,8675309
2407,15,-0.2659696180787886,instance,8675309
2408,15,-0.22946696899122998,instance,8675309
2409,15,-0.17884318399519528,instance,8675309
2410,15,-0.2659696180787886,instance,8675309
2411,15,-0.22946696899122998,instance,8675309
2412,15,-0.2659696180787886,instance,8675309
2413,15,-0.22946696899122998,instance,8675309
2414,15,-0.17884318399519528,instance,8675309
2415,15,-0.2859756630598773,instance,8675309
2416,15,-0.2859756630598773,instance,8675309
2417,15,-0.2659696180787886,instance,8675309
2418,15,-0.17884318399519528,instance,8675309
2419,15,-0.17884318399519528,instance,8675309
2420,15,-0.2673352773955874,instance,8675309
2421,15,-0.2977248373379707,instance,8675309
2422,15,-0.127918925273331,instance,8675309
2423,15,-0.17884318399519528,instance,8675309
2424,15,-0.2673352773955874,instance,8675309
2425,15,-0.2659696180787886,instance,8675309
2426,15,-0.2977248373379707,instance,8675309
2427,15,-0.2659696180787886,instance,8675309
2428,15,-0.2659696180787886,instance,8675309
2429,15,-0.2977248373379707,instance,8675309
2430,15,-0.2659696180787886,instance,8675309
2431,15,-0.2659696180787886,instance,8675309
2432,15,-0.2859756630598773,instance,8675309
2433,15,-0.22946696899122998,instance,8675309
2434,15,-0.22946696899122998,instance,8675309
2435,15,-0.22946696899122998,instance,8675309
2436,15,-0.2673352773955874,instance,8675309
2437,15,-0.2659696180787886,instance,8675309
2438,15,-0.22946696899122998,instance,8675309
2439,15,-0.2859756630598773,instance,8675309
2440,15,-0.3985956138757133,instance,8675309
2441,15,-0.2659696180787886,instance,8675309
2442,15,-0.22946696899122998,instance,8675309
2443,15,-0.22946696899122998,instance,8675309
2444,15,-0.17884318399519528,instance,8675309
2445,15,-0.22946696899122998,instance,8675309
2446,15,-0.2659696180787886,instance,8675309
2447,15,-0.2673352773955874,instance,8675309
2448,15,-0.2659696180787886,instance,8675309
2449,15,-0.3156277947922177,instance,8675309
2450,15,-0.2673352773955874,instance,8675309
2451,15,-0.2673352773955874,instance,8675309
2452,15,-0.2659696180787886,instance,8675309
2453,15,-0.2673352773955874,instance,8675309
2454,15,-0.2859756630598773,instance,8675309
2455,15,-0.2673352773955874,instance,8675309
2456,15,-0.2859756630598773,instance,8675309
2457,15,-0.2859756630598773,instance,8675309
2458,15,-0.2659696180787886,instance,8675309
2459,15,-0.2659696180787886,instance,8675309
2460,15,-0.2659696180787886,instance,8675309
2461,15,-0.2859756630598773,instance,8675309
2462,15,-0.2659696180787886,instance,8675309
2463,15,-0.2659696180787886,instance,8675309
2464,15,-0.3156277947922177,instance,8675309
2465,15,-0.2659696180787886,instance,8675309
2466,15,-0.2977248373379707,instance,8675309
2467,15,-0.17884318399519528,instance,8675309
2468,15,-0.2659696180787886,instance,8675309
2469,15,-0.2977248373379707,instance,8675309
2470,15,-0.127918925273331,instance,8675309
2471,15,-0.22946696899122998,instance,8675309
2472,15,-0.2673352773955874,instance,8675309
2473,15,-0.17884318399519528,instance,8675309
2474,15,-0.2859756630598773,instance,8675309
2475,15,-0.2977248373379707,instance,8675309
2476,15,-0.2659696180787886,instance,8675309
2477,15,-0.2673352773955874,instance,8675309
2478,15,-0.2659696180787886,instance,8675309
2479,15,-0.17884318399519528,instance,8675309
2480,15,-0.2673352773955874,instance,8675309
2481,15,-0.2859756630598773,instance,8675309
2482,15,-0.2659696180787886,instance,8675309
2483,15,-0.17884318399519528,instance,8675309
2484,15,-0.2659696180787886,instance,8675309
2485,15,-0.2859756630598773,instance,8675309
2486,15,-0.17884318399519528,instance,8675309
2487,15,-0.2659696180787886,instance,8675309
2488,15,-0.2659696180787886,instance,8675309
2489,15,-0.2859756630598773,instance,8675309
2490,15,-0.2673352773955874,instance,8675309
2491,15,-0.2659696180787886,instance,8675309
2492,15,-0.2859756630598773,instance,8675309
2493,15,-0.2659696180787886,instance,8675309
2494,15,-0.2673352773955874,instance,8675309
2495,15,-0.2859756630598773,instance,8675309
2496,15,-0.2977248373379707,instance,8675309
2497,15,-0.2977248373379707,instance,8675309
2498,15,-0.1515999042352149,instance,8675309
2499,15,-0.2659696180787886,instance,8675309
2500,15,-0.2673352773955874,instance,8675309
2501,15,-0.2673352773955874,instance,8675309
2502,15,-0.2673352773955874,instance,8675309
2503,15,-0.2659696180787886,instance,8675309
2504,15,-0.2859756630598773,instance,8675309
2505,15,-0.1515999042352149,instance,8675309
2506,15,-0.17884318399519528,instance,8675309
2507,15,-0.22946696899122998,instance,8675309
2508,15,-0.17884318399519528,instance,8675309
2509,15,-0.2673352773955874,instance,8675309
2510,15,-0.2659696180787886,instance,8675309
2511,15,-0.2659696180787886,instance,8675309
2512,15,-0.17884318399519528,instance,8675309
2513,15,-0.1515999042352149,instance,8675309
2514,15,-0.22946696899122998,instance,8675309
2515,15,-0.2659696180787886,instance,8675309
2516,15,-0.2673352773955874,instance,8675309
2517,15,-0.2673352773955874,instance,8675309
2518,15,-0.2673352773955874,instance,8675309
2519,15,-0.17884318399519528,instance,8675309
2520,15,-0.2673352773955874,instance,8675309
2521,15,-0.17884318399519528,instance,8675309
2522,15,-0.22946696899122998,instance,8675309
2523,15,-0.17884318399519528,instance,8675309
2524,15,-0.2659696180787886,instance,8675309
2525,15,-0.17884318399519528,instance,8675309
2526,15,-0.2659696180787886,instance,8675309
2527,15,-0.22946696899122998,instance,8675309
2528,15,-0.2859756630598773,instance,8675309
2529,15,-0.06167886880346568,instance,8675309
2530,15,-0.2673352773955874,instance,8675309
2531,15,-0.2659696180787886,instance,8675309
2532,15,-0.17884318399519528,instance,8675309
2533,15,-0.17884318399519528,instance,8675309
2534,15,-0.2859756630598773,instance,8675309
2535,15,-0.2673352773955874,instance,8675309
2536,15,-0.1515999042352149,instance,8675309
2537,15,-0.2859756630598773,instance,8675309
2538,15,-0.2673352773955874,instance,8675309
2539,15,-0.22946696899122998,instance,8675309
2540,15,-0.22946696899122998,instance,8675309
2541,15,-0.2859756630598773,instance,8675309
2542,15,-0.2659696180787886,instance,8675309
2543,15,-0.22946696899122998,instance,8675309
2544,15,-0.127918925273331,instance,8675309
2545,15,-0.2977248373379707,instance,8675309
2546,15,-0.17884318399519528,instance,8675309
2547,15,-0.22946696899122998,instance,8675309
2548,15,-0.22946696899122998,instance,8675309
2549,15,-0.2859756630598773,instance,8675309
2550,15,-0.2859756630598773,instance,8675309
2551,15,-0.127918925273331,instance,8675309
2552,15,-0.2859756630598773,instance,8675309
2553,15,-0.22946696899122998,instance,8675309
2554,15,-0.2673352773955874,instance,8675309
2555,15,-0.22946696899122998,instance,8675309
2556,15,-0.2659696180787886,instance,8675309
2557,15,-0.2673352773955874,instance,8675309
2558,15,-0.2859756630598773,instance,8675309
2559,15,-0.1515999042352149,instance,8675309
2560,15,-0.2659696180787886,instance,8675309
2561,15,-0.17884318399519528,instance,8675309
2562,15,-0.22946696899122998,instance,8675309
2563,15,-0.22946696899122998,instance,8675309
2564,15,-0.1515999042352149,instance,8675309
2565,15,-0.2673352773955874,instance,8675309
2566,15,-0.2977248373379707,instance,8675309
2567,15,-0.2659696180787886,instance,8675309
2568,15,-0.2859756630598773,instance,8675309
2569,15,-0.127918925273331,instance,8675309
2570,15,-0.2673352773955874,instance,8675309
2571,15,-0.22946696899122998,instance,8675309
2572,15,-0.17884318399519528,instance,8675309
2573,15,-0.22946696899122998,instance,8675309
2574,15,-0.22946696899122998,instance,8675309
2575,15,-0.2659696180787886,instance,8675309
2576,15,-0.2859756630598773,instance,8675309
2577,15,-0.2673352773955874,instance,8675309
2578,15,-0.22946696899122998,instance,8675309
2579,15,-0.2659696180787886,instance,8675309
2580,15,-0.2977248373379707,instance,8675309
2581,15,-0.2859756630598773,instance,8675309
2582,15,-0.17884318399519528,instance,8675309
2583,15,-0.1515999042352149,instance,8675309
2584,15,-0.2659696180787886,instance,8675309
2585,15,-0.2673352773955874,instance,8675309
2586,15,-0.3156277947922177,instance,8675309
2587,15,-0.2859756630598773,instance,8675309
2588,15,-0.3156277947922177,instance,8675309
2589,15,-0.2859756630598773,instance,8675309
2590,15,-0.22946696899122998,instance,8675309
2591,15,-0.3156277947922177,instance,8675309
2592,15,-0.3156277947922177,instance,8675309
2593,15,-0.2673352773955874,instance,8675309
2594,15,-0.2859756630598773,instance,8675309
2595,15,-0.17884318399519528,instance,8675309
2596,15,-0.3156277947922177,instance,8675309
2597,15,-0.22946696899122998,instance,8675309
2598,15,-0.2859756630598773,instance,8675309
2599,15,-0.2977248373379707,instance,8675309
2600,15,-0.2859756630598773,instance,8675309
2601,15,-0.22946696899122998,instance,8675309
2602,15,-0.2977248373379707,instance,8675309
2603,15,-0.2977248373379707,instance,8675309
2604,15,-0.2659696180787886,instance,8675309
2605,15,-0.22946696899122998,instance,8675309
2606,15,-0.3156277947922177,instance,8675309
2607,15,-0.2659696180787886,instance,8675309
2608,15,-0.1515999042352149,instance,8675309
2609,15,-0.2859756630598773,instance,8675309
2610,15,-0.22946696899122998,instance,8675309
2611,15,-0.2673352773955874,instance,8675309
2612,15,-0.2673352773955874,instance,8675309
2613,15,-0.2673352773955874,instance,8675309
2614,15,-0.2659696180787886,instance,8675309
2615,15,-0.2859756630598773,instance,8675309
2616,15,-0.2673352773955874,instance,8675309
2617,15,-0.2673352773955874,instance,8675309
2618,15,-0.1515999042352149,instance,8675309
2619,15,-0.2659696180787886,instance,8675309
2620,15,-0.2859756630598773,instance,8675309
2621,15,-0.22946696899122998,instance,8675309
2622,15,-0.2673352773955874,instance,8675309
2623,15,-0.1515999042352149,instance,8675309
2624,15,-0.2659696180787886,instance,8675309
2625,15,-0.2859756630598773,instance,8675309
2626,15,-0.2859756630598773,instance,8675309
2627,15,-0.22946696899122998,instance,8675309
2628,15,-0.2659696180787886,instance,8675309
2629,15,-0.2859756630598773,instance,8675309
2630,15,-0.17884318399519528,instance,8675309
2631,15,-0.2659696180787886,instance,8675309
2632,15,-0.2859756630598773,instance,8675309
2633,15,-0.22946696899122998,instance,8675309
2634,15,-0.17884318399519528,instance,8675309
2635,15,-0.22946696899122998,instance,8675309
2636,15,-0.2659696180787886,instance,8675309
2637,15,-0.22946696899122998,instance,8675309
2638,15,-0.22946696899122998,instance,8675309
2639,15,-0.2659696180787886,instance,8675309
2640,15,-0.22946696899122998,instance,8675309
2641,15,-0.2859756630598773,instance,8675309
2642,15,-0.22946696899122998,instance,8675309
2643,15,-0.2859756630598773,instance,8675309
2644,15,-0.22946696899122998,instance,8675309
2645,15,-0.2977248373379707,instance,8675309
2646,15,-0.22946696899122998,instance,8675309
2647,15,-0.17884318399519528,instance,8675309
2648,15,-0.17884318399519528,instance,8675309
2649,15,-0.17884318399519528,instance,8675309
2650,15,-0.2659696180787886,instance,8675309
2651,15,-0.22946696899122998,instance,8675309
2652,15,-0.17884318399519528,instance,8675309
2653,15,-0.127918925273331,instance,8675309
2654,15,-0.2673352773955874,instance,8675309
2655,15,-0.2859756630598773,instance,8675309
2656,15,-0.2659696180787886,instance,8675309
2657,15,-0.22946696899122998,instance,8675309
2658,15,-0.2673352773955874,instance,8675309
2659,15,-0.2659696180787886,instance,8675309
2660,15,-0.1515999042352149,instance,8675309
2661,15,-0.2673352773955874,instance,8675309
2662,15,-0.2673352773955874,instance,8675309
2663,15,-0.2673352773955874,instance,8675309
2664,15,-0.2673352773955874,instance,8675309
2665,15,-0.2859756630598773,instance,8675309
2666,15,-0.22946696899122998,instance,8675309
2667,15,-0.2977248373379707,instance,8675309
2668,15,-0.2859756630598773,instance,8675309
2669,15,-0.2673352773955874,instance,8675309
2670,15,-0.22946696899122998,instance,8675309
2671,15,-0.2977248373379707,instance,8675309
2672,15,-0.1515999042352149,instance,8675309
2673,15,-0.2977248373379707,instance,8675309
2674,15,-0.2659696180787886,instance,8675309
2675,15,-0.2977248373379707,instance,8675309
2676,15,-0.2977248373379707,instance,8675309
2677,15,-0.2977248373379707,instance,8675309
2678,15,-0.2659696180787886,instance,8675309
2679,15,-0.2977248373379707,instance,8675309
2680,15,-0.2673352773955874,instance,8675309
2681,15,-0.17884318399519528,instance,8675309
2682,15,-0.2659696180787886,instance,8675309
2683,15,-0.22946696899122998,instance,8675309
2684,15,-0.2859756630598773,instance,8675309
2685,15,-0.2659696180787886,instance,8675309
2686,15,-0.2659696180787886,instance,8675309
2687,15,-0.2673352773955874,instance,8675309
2688,15,-0.2659696180787886,instance,8675309
2689,15,-0.2977248373379707,instance,8675309
2690,15,-0.2659696180787886,instance,8675309
2691,15,-0.2977248373379707,instance,8675309
2692,15,-0.2659696180787886,instance,8675309
2693,15,-0.2673352773955874,instance,8675309
2694,15,-0.22946696899122998,instance,8675309
2695,15,-0.22946696899122998,instance,8675309
2696,15,-0.2977248373379707,instance,8675309
2697,15,-0.127918925273331,instance,8675309
2698,15,-0.2859756630598773,instance,8675309
2699,15,-0.2859756630598773,instance,8675309
2700,15,-0.1515999042352149,instance,8675309
2701,15,-0.1515999042352149,instance,8675309
2702,15,-0.17884318399519528,instance,8675309
2703,15,-0.2673352773955874,instance,8675309
2704,15,-0.2673352773955874,instance,8675309
2705,15,-0.2859756630598773,instance,8675309
2706,15,-0.2673352773955874,instance,8675309
2707,15,-0.2659696180787886,instance,8675309
