result_id,claim_family,experiment_family,configuration_id,source_artifact,source_row_locator,evidence_tier,matrix_fingerprint,support_fingerprint,residual_split_fingerprint,phase_fingerprint,polynomial_fingerprint,functional_id,ieee_case,structural_group_id,value,unit,status,manuscript_eligible,limitation_code,notes
res:precision:ieee14_sparse_quantized_8x8_d31_selected_v1__bv6_bp8:signed_difference_e0_minus_e1:total_statevector_error_vs_original,precision_sensitivity,precision_sensitivity,cfg:precision:ieee14_sparse_quantized_8x8_d31_selected_v1__bv6_bp8,outputs/sparse_error_precision_study/statevector_precision_grid.csv,"row[configuration_id=ieee14_sparse_quantized_8x8_d31_selected_v1__bv6_bp8,value_bits=6,phase_bits=8,functional_id=signed_difference_e0_minus_e1]",qsvt_statevector,26159050694e76abc32692332daba94e9cd5e22d958a242236b4d57509aeab21,ed6c71332660b29c14d73da4c4ddeff375ca30380345badab14c522e593218ae,nan,eb519e90cd01757a87737db838a490c77c1e82ed3323df5f7708730492df6c7f,nan,signed_difference_e0_minus_e1,ieee14,nan,0.000493871156065,absolute_error,completed,true,small_scale_8x8;simulator_only;selected_output_only;no_hardware;no_quantum_speedup;direct_rotation_architecture,nan
res:precision:ieee14_sparse_quantized_8x8_d31_selected_v1__bv6_bpfull:aggregate_e0_to_e3:phase_absolute_error,precision_sensitivity,precision_sensitivity,cfg:precision:ieee14_sparse_quantized_8x8_d31_selected_v1__bv6_bpfull,outputs/sparse_error_precision_study/statevector_precision_grid.csv,"row[configuration_id=ieee14_sparse_quantized_8x8_d31_selected_v1__bv6_bpfull,value_bits=6,phase_bits=full,functional_id=aggregate_e0_to_e3]",qsvt_statevector,26159050694e76abc32692332daba94e9cd5e22d958a242236b4d57509aeab21,ed6c71332660b29c14d73da4c4ddeff375ca30380345badab14c522e593218ae,nan,5d1183c7efdeebcc35e08682c8fb5c841533ba8d696132d7bfba04925667b4a1,nan,aggregate_e0_to_e3,ieee14,nan,0.0,absolute_error,completed,true,small_scale_8x8;simulator_only;selected_output_only;no_hardware;no_quantum_speedup;direct_rotation_architecture,nan
res:precision:ieee14_sparse_quantized_8x8_d31_selected_v1__bv6_bpfull:aggregate_e0_to_e3:postselection_probability,precision_sensitivity,precision_sensitivity,cfg:precision:ieee14_sparse_quantized_8x8_d31_selected_v1__bv6_bpfull,outputs/sparse_error_precision_study/statevector_precision_grid.csv,"row[configuration_id=ieee14_sparse_quantized_8x8_d31_selected_v1__bv6_bpfull,value_bits=6,phase_bits=full,functional_id=aggregate_e0_to_e3]",qsvt_statevector,26159050694e76abc32692332daba94e9cd5e22d958a242236b4d57509aeab21,ed6c71332660b29c14d73da4c4ddeff375ca30380345badab14c522e593218ae,nan,5d1183c7efdeebcc35e08682c8fb5c841533ba8d696132d7bfba04925667b4a1,nan,aggregate_e0_to_e3,ieee14,nan,0.6090421558900074,probability,completed,true,small_scale_8x8;simulator_only;selected_output_only;no_hardware;no_quantum_speedup;direct_rotation_architecture,nan
res:precision:ieee14_sparse_quantized_8x8_d31_selected_v1__bv6_bpfull:aggregate_e0_to_e3:qsvt_absolute_error,error_source_decomposition,precision_sensitivity,cfg:precision:ieee14_sparse_quantized_8x8_d31_selected_v1__bv6_bpfull,outputs/sparse_error_precision_study/statevector_precision_grid.csv,"row[configuration_id=ieee14_sparse_quantized_8x8_d31_selected_v1__bv6_bpfull,value_bits=6,phase_bits=full,functional_id=aggregate_e0_to_e3]",qsvt_statevector,26159050694e76abc32692332daba94e9cd5e22d958a242236b4d57509aeab21,ed6c71332660b29c14d73da4c4ddeff375ca30380345badab14c522e593218ae,nan,5d1183c7efdeebcc35e08682c8fb5c841533ba8d696132d7bfba04925667b4a1,nan,aggregate_e0_to_e3,ieee14,nan,2.503419934346898e-07,absolute_error,completed,true,small_scale_8x8;simulator_only;selected_output_only;no_hardware;no_quantum_speedup;direct_rotation_architecture,nan
res:precision:ieee14_sparse_quantized_8x8_d31_selected_v1__bv6_bpfull:aggregate_e0_to_e3:quantization_absolute_error,error_source_decomposition,precision_sensitivity,cfg:precision:ieee14_sparse_quantized_8x8_d31_selected_v1__bv6_bpfull,outputs/sparse_error_precision_study/statevector_precision_grid.csv,"row[configuration_id=ieee14_sparse_quantized_8x8_d31_selected_v1__bv6_bpfull,value_bits=6,phase_bits=full,functional_id=aggregate_e0_to_e3]",qsvt_statevector,26159050694e76abc32692332daba94e9cd5e22d958a242236b4d57509aeab21,ed6c71332660b29c14d73da4c4ddeff375ca30380345badab14c522e593218ae,nan,5d1183c7efdeebcc35e08682c8fb5c841533ba8d696132d7bfba04925667b4a1,nan,aggregate_e0_to_e3,ieee14,nan,9.976191935074688e-06,absolute_error,completed,true,small_scale_8x8;simulator_only;selected_output_only;no_hardware;no_quantum_speedup;direct_rotation_architecture,nan
res:precision:ieee14_sparse_quantized_8x8_d31_selected_v1__bv6_bpfull:aggregate_e0_to_e3:sparsification_absolute_error,error_source_decomposition,precision_sensitivity,cfg:precision:ieee14_sparse_quantized_8x8_d31_selected_v1__bv6_bpfull,outputs/sparse_error_precision_study/statevector_precision_grid.csv,"row[configuration_id=ieee14_sparse_quantized_8x8_d31_selected_v1__bv6_bpfull,value_bits=6,phase_bits=full,functional_id=aggregate_e0_to_e3]",qsvt_statevector,26159050694e76abc32692332daba94e9cd5e22d958a242236b4d57509aeab21,ed6c71332660b29c14d73da4c4ddeff375ca30380345badab14c522e593218ae,nan,5d1183c7efdeebcc35e08682c8fb5c841533ba8d696132d7bfba04925667b4a1,nan,aggregate_e0_to_e3,ieee14,nan,0.0002428045758426,absolute_error,completed,true,small_scale_8x8;simulator_only;selected_output_only;no_hardware;no_quantum_speedup;direct_rotation_architecture,nan
res:precision:ieee14_sparse_quantized_8x8_d31_selected_v1__bv6_bpfull:aggregate_e0_to_e3:total_statevector_error_vs_original,precision_sensitivity,precision_sensitivity,cfg:precision:ieee14_sparse_quantized_8x8_d31_selected_v1__bv6_bpfull,outputs/sparse_error_precision_study/statevector_precision_grid.csv,"row[configuration_id=ieee14_sparse_quantized_8x8_d31_selected_v1__bv6_bpfull,value_bits=6,phase_bits=full,functional_id=aggregate_e0_to_e3]",qsvt_statevector,26159050694e76abc32692332daba94e9cd5e22d958a242236b4d57509aeab21,ed6c71332660b29c14d73da4c4ddeff375ca30380345badab14c522e593218ae,nan,5d1183c7efdeebcc35e08682c8fb5c841533ba8d696132d7bfba04925667b4a1,nan,aggregate_e0_to_e3,ieee14,nan,0.0002330787259009,absolute_error,completed,true,small_scale_8x8;simulator_only;selected_output_only;no_hardware;no_quantum_speedup;direct_rotation_architecture,nan
res:precision:ieee14_sparse_quantized_8x8_d31_selected_v1__bv6_bpfull:coordinate_e0:phase_absolute_error,precision_sensitivity,precision_sensitivity,cfg:precision:ieee14_sparse_quantized_8x8_d31_selected_v1__bv6_bpfull,outputs/sparse_error_precision_study/statevector_precision_grid.csv,"row[configuration_id=ieee14_sparse_quantized_8x8_d31_selected_v1__bv6_bpfull,value_bits=6,phase_bits=full,functional_id=coordinate_e0]",qsvt_statevector,26159050694e76abc32692332daba94e9cd5e22d958a242236b4d57509aeab21,ed6c71332660b29c14d73da4c4ddeff375ca30380345badab14c522e593218ae,nan,5d1183c7efdeebcc35e08682c8fb5c841533ba8d696132d7bfba04925667b4a1,nan,coordinate_e0,ieee14,nan,0.0,absolute_error,completed,true,small_scale_8x8;simulator_only;selected_output_only;no_hardware;no_quantum_speedup;direct_rotation_architecture,nan
res:precision:ieee14_sparse_quantized_8x8_d31_selected_v1__bv6_bpfull:coordinate_e0:postselection_probability,precision_sensitivity,precision_sensitivity,cfg:precision:ieee14_sparse_quantized_8x8_d31_selected_v1__bv6_bpfull,outputs/sparse_error_precision_study/statevector_precision_grid.csv,"row[configuration_id=ieee14_sparse_quantized_8x8_d31_selected_v1__bv6_bpfull,value_bits=6,phase_bits=full,functional_id=coordinate_e0]",qsvt_statevector,26159050694e76abc32692332daba94e9cd5e22d958a242236b4d57509aeab21,ed6c71332660b29c14d73da4c4ddeff375ca30380345badab14c522e593218ae,nan,5d1183c7efdeebcc35e08682c8fb5c841533ba8d696132d7bfba04925667b4a1,nan,coordinate_e0,ieee14,nan,0.6090421558900074,probability,completed,true,small_scale_8x8;simulator_only;selected_output_only;no_hardware;no_quantum_speedup;direct_rotation_architecture,nan
res:precision:ieee14_sparse_quantized_8x8_d31_selected_v1__bv6_bpfull:coordinate_e0:qsvt_absolute_error,error_source_decomposition,precision_sensitivity,cfg:precision:ieee14_sparse_quantized_8x8_d31_selected_v1__bv6_bpfull,outputs/sparse_error_precision_study/statevector_precision_grid.csv,"row[configuration_id=ieee14_sparse_quantized_8x8_d31_selected_v1__bv6_bpfull,value_bits=6,phase_bits=full,functional_id=coordinate_e0]",qsvt_statevector,26159050694e76abc32692332daba94e9cd5e22d958a242236b4d57509aeab21,ed6c71332660b29c14d73da4c4ddeff375ca30380345badab14c522e593218ae,nan,5d1183c7efdeebcc35e08682c8fb5c841533ba8d696132d7bfba04925667b4a1,nan,coordinate_e0,ieee14,nan,5.035880458318688e-07,absolute_error,completed,true,small_scale_8x8;simulator_only;selected_output_only;no_hardware;no_quantum_speedup;direct_rotation_architecture,nan
res:precision:ieee14_sparse_quantized_8x8_d31_selected_v1__bv6_bpfull:coordinate_e0:quantization_absolute_error,error_source_decomposition,precision_sensitivity,cfg:precision:ieee14_sparse_quantized_8x8_d31_selected_v1__bv6_bpfull,outputs/sparse_error_precision_study/statevector_precision_grid.csv,"row[configuration_id=ieee14_sparse_quantized_8x8_d31_selected_v1__bv6_bpfull,value_bits=6,phase_bits=full,functional_id=coordinate_e0]",qsvt_statevector,26159050694e76abc32692332daba94e9cd5e22d958a242236b4d57509aeab21,ed6c71332660b29c14d73da4c4ddeff375ca30380345badab14c522e593218ae,nan,5d1183c7efdeebcc35e08682c8fb5c841533ba8d696132d7bfba04925667b4a1,nan,coordinate_e0,ieee14,nan,8.223143714233133e-06,absolute_error,completed,true,small_scale_8x8;simulator_only;selected_output_only;no_hardware;no_quantum_speedup;direct_rotation_architecture,nan
res:precision:ieee14_sparse_quantized_8x8_d31_selected_v1__bv6_bpfull:coordinate_e0:sparsification_absolute_error,error_source_decomposition,precision_sensitivity,cfg:precision:ieee14_sparse_quantized_8x8_d31_selected_v1__bv6_bpfull,outputs/sparse_error_precision_study/statevector_precision_grid.csv,"row[configuration_id=ieee14_sparse_quantized_8x8_d31_selected_v1__bv6_bpfull,value_bits=6,phase_bits=full,functional_id=coordinate_e0]",qsvt_statevector,26159050694e76abc32692332daba94e9cd5e22d958a242236b4d57509aeab21,ed6c71332660b29c14d73da4c4ddeff375ca30380345badab14c522e593218ae,nan,5d1183c7efdeebcc35e08682c8fb5c841533ba8d696132d7bfba04925667b4a1,nan,coordinate_e0,ieee14,nan,0.0005937648857749,absolute_error,completed,true,small_scale_8x8;simulator_only;selected_output_only;no_hardware;no_quantum_speedup;direct_rotation_architecture,nan
res:precision:ieee14_sparse_quantized_8x8_d31_selected_v1__bv6_bpfull:coordinate_e0:total_statevector_error_vs_original,precision_sensitivity,precision_sensitivity,cfg:precision:ieee14_sparse_quantized_8x8_d31_selected_v1__bv6_bpfull,outputs/sparse_error_precision_study/statevector_precision_grid.csv,"row[configuration_id=ieee14_sparse_quantized_8x8_d31_selected_v1__bv6_bpfull,value_bits=6,phase_bits=full,functional_id=coordinate_e0]",qsvt_statevector,26159050694e76abc32692332daba94e9cd5e22d958a242236b4d57509aeab21,ed6c71332660b29c14d73da4c4ddeff375ca30380345badab14c522e593218ae,nan,5d1183c7efdeebcc35e08682c8fb5c841533ba8d696132d7bfba04925667b4a1,nan,coordinate_e0,ieee14,nan,0.0005860453301065,absolute_error,completed,true,small_scale_8x8;simulator_only;selected_output_only;no_hardware;no_quantum_speedup;direct_rotation_architecture,nan
res:precision:ieee14_sparse_quantized_8x8_d31_selected_v1__bv6_bpfull:signed_difference_e0_minus_e1:phase_absolute_error,precision_sensitivity,precision_sensitivity,cfg:precision:ieee14_sparse_quantized_8x8_d31_selected_v1__bv6_bpfull,outputs/sparse_error_precision_study/statevector_precision_grid.csv,"row[configuration_id=ieee14_sparse_quantized_8x8_d31_selected_v1__bv6_bpfull,value_bits=6,phase_bits=full,functional_id=signed_difference_e0_minus_e1]",qsvt_statevector,26159050694e76abc32692332daba94e9cd5e22d958a242236b4d57509aeab21,ed6c71332660b29c14d73da4c4ddeff375ca30380345badab14c522e593218ae,nan,5d1183c7efdeebcc35e08682c8fb5c841533ba8d696132d7bfba04925667b4a1,nan,signed_difference_e0_minus_e1,ieee14,nan,0.0,absolute_error,completed,true,small_scale_8x8;simulator_only;selected_output_only;no_hardware;no_quantum_speedup;direct_rotation_architecture,nan
res:precision:ieee14_sparse_quantized_8x8_d31_selected_v1__bv6_bpfull:signed_difference_e0_minus_e1:postselection_probability,precision_sensitivity,precision_sensitivity,cfg:precision:ieee14_sparse_quantized_8x8_d31_selected_v1__bv6_bpfull,outputs/sparse_error_precision_study/statevector_precision_grid.csv,"row[configuration_id=ieee14_sparse_quantized_8x8_d31_selected_v1__bv6_bpfull,value_bits=6,phase_bits=full,functional_id=signed_difference_e0_minus_e1]",qsvt_statevector,26159050694e76abc32692332daba94e9cd5e22d958a242236b4d57509aeab21,ed6c71332660b29c14d73da4c4ddeff375ca30380345badab14c522e593218ae,nan,5d1183c7efdeebcc35e08682c8fb5c841533ba8d696132d7bfba04925667b4a1,nan,signed_difference_e0_minus_e1,ieee14,nan,0.6090421558900074,probability,completed,true,small_scale_8x8;simulator_only;selected_output_only;no_hardware;no_quantum_speedup;direct_rotation_architecture,nan
res:precision:ieee14_sparse_quantized_8x8_d31_selected_v1__bv6_bpfull:signed_difference_e0_minus_e1:qsvt_absolute_error,error_source_decomposition,precision_sensitivity,cfg:precision:ieee14_sparse_quantized_8x8_d31_selected_v1__bv6_bpfull,outputs/sparse_error_precision_study/statevector_precision_grid.csv,"row[configuration_id=ieee14_sparse_quantized_8x8_d31_selected_v1__bv6_bpfull,value_bits=6,phase_bits=full,functional_id=signed_difference_e0_minus_e1]",qsvt_statevector,26159050694e76abc32692332daba94e9cd5e22d958a242236b4d57509aeab21,ed6c71332660b29c14d73da4c4ddeff375ca30380345badab14c522e593218ae,nan,5d1183c7efdeebcc35e08682c8fb5c841533ba8d696132d7bfba04925667b4a1,nan,signed_difference_e0_minus_e1,ieee14,nan,1.0497409359214865e-07,absolute_error,completed,true,small_scale_8x8;simulator_only;selected_output_only;no_hardware;no_quantum_speedup;direct_rotation_architecture,nan
res:precision:ieee14_sparse_quantized_8x8_d31_selected_v1__bv6_bpfull:signed_difference_e0_minus_e1:quantization_absolute_error,error_source_decomposition,precision_sensitivity,cfg:precision:ieee14_sparse_quantized_8x8_d31_selected_v1__bv6_bpfull,outputs/sparse_error_precision_study/statevector_precision_grid.csv,"row[configuration_id=ieee14_sparse_quantized_8x8_d31_selected_v1__bv6_bpfull,value_bits=6,phase_bits=full,functional_id=signed_difference_e0_minus_e1]",qsvt_statevector,26159050694e76abc32692332daba94e9cd5e22d958a242236b4d57509aeab21,ed6c71332660b29c14d73da4c4ddeff375ca30380345badab14c522e593218ae,nan,5d1183c7efdeebcc35e08682c8fb5c841533ba8d696132d7bfba04925667b4a1,nan,signed_difference_e0_minus_e1,ieee14,nan,7.151445175189626e-06,absolute_error,completed,true,small_scale_8x8;simulator_only;selected_output_only;no_hardware;no_quantum_speedup;direct_rotation_architecture,nan
res:precision:ieee14_sparse_quantized_8x8_d31_selected_v1__bv6_bpfull:signed_difference_e0_minus_e1:sparsification_absolute_error,error_source_decomposition,precision_sensitivity,cfg:precision:ieee14_sparse_quantized_8x8_d31_selected_v1__bv6_bpfull,outputs/sparse_error_precision_study/statevector_precision_grid.csv,"row[configuration_id=ieee14_sparse_quantized_8x8_d31_selected_v1__bv6_bpfull,value_bits=6,phase_bits=full,functional_id=signed_difference_e0_minus_e1]",qsvt_statevector,26159050694e76abc32692332daba94e9cd5e22d958a242236b4d57509aeab21,ed6c71332660b29c14d73da4c4ddeff375ca30380345badab14c522e593218ae,nan,5d1183c7efdeebcc35e08682c8fb5c841533ba8d696132d7bfba04925667b4a1,nan,signed_difference_e0_minus_e1,ieee14,nan,0.0004133788074432,absolute_error,completed,true,small_scale_8x8;simulator_only;selected_output_only;no_hardware;no_quantum_speedup;direct_rotation_architecture,nan
res:precision:ieee14_sparse_quantized_8x8_d31_selected_v1__bv6_bpfull:signed_difference_e0_minus_e1:total_statevector_error_vs_original,precision_sensitivity,precision_sensitivity,cfg:precision:ieee14_sparse_quantized_8x8_d31_selected_v1__bv6_bpfull,outputs/sparse_error_precision_study/statevector_precision_grid.csv,"row[configuration_id=ieee14_sparse_quantized_8x8_d31_selected_v1__bv6_bpfull,value_bits=6,phase_bits=full,functional_id=signed_difference_e0_minus_e1]",qsvt_statevector,26159050694e76abc32692332daba94e9cd5e22d958a242236b4d57509aeab21,ed6c71332660b29c14d73da4c4ddeff375ca30380345badab14c522e593218ae,nan,5d1183c7efdeebcc35e08682c8fb5c841533ba8d696132d7bfba04925667b4a1,nan,signed_difference_e0_minus_e1,ieee14,nan,0.000420635226712,absolute_error,completed,true,small_scale_8x8;simulator_only;selected_output_only;no_hardware;no_quantum_speedup;direct_rotation_architecture,nan
res:precision:ieee14_sparse_quantized_8x8_d31_selected_v1__bv8_bp10:aggregate_e0_to_e3:phase_absolute_error,precision_sensitivity,precision_sensitivity,cfg:precision:ieee14_sparse_quantized_8x8_d31_selected_v1__bv8_bp10,outputs/sparse_error_precision_study/statevector_precision_grid.csv,"row[configuration_id=ieee14_sparse_quantized_8x8_d31_selected_v1__bv8_bp10,value_bits=8,phase_bits=10,functional_id=aggregate_e0_to_e3]",qsvt_statevector,a3c9d7f9ad57e5e1b8e76682aa016a432f204fe6f6837204e8707954e7ee5014,ed6c71332660b29c14d73da4c4ddeff375ca30380345badab14c522e593218ae,nan,20594379e50b4749d106e498db952598d199b6d8eef0cb96151c2f85025ea18a,nan,aggregate_e0_to_e3,ieee14,nan,1.3705437597388587e-05,absolute_error,completed,true,small_scale_8x8;simulator_only;selected_output_only;no_hardware;no_quantum_speedup;direct_rotation_architecture,nan
res:precision:ieee14_sparse_quantized_8x8_d31_selected_v1__bv8_bp10:aggregate_e0_to_e3:postselection_probability,precision_sensitivity,precision_sensitivity,cfg:precision:ieee14_sparse_quantized_8x8_d31_selected_v1__bv8_bp10,outputs/sparse_error_precision_study/statevector_precision_grid.csv,"row[configuration_id=ieee14_sparse_quantized_8x8_d31_selected_v1__bv8_bp10,value_bits=8,phase_bits=10,functional_id=aggregate_e0_to_e3]",qsvt_statevector,a3c9d7f9ad57e5e1b8e76682aa016a432f204fe6f6837204e8707954e7ee5014,ed6c71332660b29c14d73da4c4ddeff375ca30380345badab14c522e593218ae,nan,20594379e50b4749d106e498db952598d199b6d8eef0cb96151c2f85025ea18a,nan,aggregate_e0_to_e3,ieee14,nan,0.5880047436215982,probability,completed,true,small_scale_8x8;simulator_only;selected_output_only;no_hardware;no_quantum_speedup;direct_rotation_architecture,nan
res:precision:ieee14_sparse_quantized_8x8_d31_selected_v1__bv8_bp10:aggregate_e0_to_e3:qsvt_absolute_error,error_source_decomposition,precision_sensitivity,cfg:precision:ieee14_sparse_quantized_8x8_d31_selected_v1__bv8_bp10,outputs/sparse_error_precision_study/statevector_precision_grid.csv,"row[configuration_id=ieee14_sparse_quantized_8x8_d31_selected_v1__bv8_bp10,value_bits=8,phase_bits=10,functional_id=aggregate_e0_to_e3]",qsvt_statevector,a3c9d7f9ad57e5e1b8e76682aa016a432f204fe6f6837204e8707954e7ee5014,ed6c71332660b29c14d73da4c4ddeff375ca30380345badab14c522e593218ae,nan,20594379e50b4749d106e498db952598d199b6d8eef0cb96151c2f85025ea18a,nan,aggregate_e0_to_e3,ieee14,nan,1.393233958341556e-05,absolute_error,completed,true,small_scale_8x8;simulator_only;selected_output_only;no_hardware;no_quantum_speedup;direct_rotation_architecture,nan
res:precision:ieee14_sparse_quantized_8x8_d31_selected_v1__bv8_bp10:aggregate_e0_to_e3:quantization_absolute_error,error_source_decomposition,precision_sensitivity,cfg:precision:ieee14_sparse_quantized_8x8_d31_selected_v1__bv8_bp10,outputs/sparse_error_precision_study/statevector_precision_grid.csv,"row[configuration_id=ieee14_sparse_quantized_8x8_d31_selected_v1__bv8_bp10,value_bits=8,phase_bits=10,functional_id=aggregate_e0_to_e3]",qsvt_statevector,a3c9d7f9ad57e5e1b8e76682aa016a432f204fe6f6837204e8707954e7ee5014,ed6c71332660b29c14d73da4c4ddeff375ca30380345badab14c522e593218ae,nan,20594379e50b4749d106e498db952598d199b6d8eef0cb96151c2f85025ea18a,nan,aggregate_e0_to_e3,ieee14,nan,3.753398190692227e-06,absolute_error,completed,true,small_scale_8x8;simulator_only;selected_output_only;no_hardware;no_quantum_speedup;direct_rotation_architecture,nan
res:precision:ieee14_sparse_quantized_8x8_d31_selected_v1__bv8_bp10:aggregate_e0_to_e3:sparsification_absolute_error,error_source_decomposition,precision_sensitivity,cfg:precision:ieee14_sparse_quantized_8x8_d31_selected_v1__bv8_bp10,outputs/sparse_error_precision_study/statevector_precision_grid.csv,"row[configuration_id=ieee14_sparse_quantized_8x8_d31_selected_v1__bv8_bp10,value_bits=8,phase_bits=10,functional_id=aggregate_e0_to_e3]",qsvt_statevector,a3c9d7f9ad57e5e1b8e76682aa016a432f204fe6f6837204e8707954e7ee5014,ed6c71332660b29c14d73da4c4ddeff375ca30380345badab14c522e593218ae,nan,20594379e50b4749d106e498db952598d199b6d8eef0cb96151c2f85025ea18a,nan,aggregate_e0_to_e3,ieee14,nan,0.0002428045758426,absolute_error,completed,true,small_scale_8x8;simulator_only;selected_output_only;no_hardware;no_quantum_speedup;direct_rotation_architecture,nan
res:precision:ieee14_sparse_quantized_8x8_d31_selected_v1__bv8_bp10:aggregate_e0_to_e3:total_statevector_error_vs_original,precision_sensitivity,precision_sensitivity,cfg:precision:ieee14_sparse_quantized_8x8_d31_selected_v1__bv8_bp10,outputs/sparse_error_precision_study/statevector_precision_grid.csv,"row[configuration_id=ieee14_sparse_quantized_8x8_d31_selected_v1__bv8_bp10,value_bits=8,phase_bits=10,functional_id=aggregate_e0_to_e3]",qsvt_statevector,a3c9d7f9ad57e5e1b8e76682aa016a432f204fe6f6837204e8707954e7ee5014,ed6c71332660b29c14d73da4c4ddeff375ca30380345badab14c522e593218ae,nan,20594379e50b4749d106e498db952598d199b6d8eef0cb96151c2f85025ea18a,nan,aggregate_e0_to_e3,ieee14,nan,0.0002604903136167,absolute_error,completed,true,small_scale_8x8;simulator_only;selected_output_only;no_hardware;no_quantum_speedup;direct_rotation_architecture,nan
res:precision:ieee14_sparse_quantized_8x8_d31_selected_v1__bv8_bp10:coordinate_e0:phase_absolute_error,precision_sensitivity,precision_sensitivity,cfg:precision:ieee14_sparse_quantized_8x8_d31_selected_v1__bv8_bp10,outputs/sparse_error_precision_study/statevector_precision_grid.csv,"row[configuration_id=ieee14_sparse_quantized_8x8_d31_selected_v1__bv8_bp10,value_bits=8,phase_bits=10,functional_id=coordinate_e0]",qsvt_statevector,a3c9d7f9ad57e5e1b8e76682aa016a432f204fe6f6837204e8707954e7ee5014,ed6c71332660b29c14d73da4c4ddeff375ca30380345badab14c522e593218ae,nan,20594379e50b4749d106e498db952598d199b6d8eef0cb96151c2f85025ea18a,nan,coordinate_e0,ieee14,nan,1.4619517876317354e-05,absolute_error,completed,true,small_scale_8x8;simulator_only;selected_output_only;no_hardware;no_quantum_speedup;direct_rotation_architecture,nan
res:precision:ieee14_sparse_quantized_8x8_d31_selected_v1__bv8_bp10:coordinate_e0:postselection_probability,precision_sensitivity,precision_sensitivity,cfg:precision:ieee14_sparse_quantized_8x8_d31_selected_v1__bv8_bp10,outputs/sparse_error_precision_study/statevector_precision_grid.csv,"row[configuration_id=ieee14_sparse_quantized_8x8_d31_selected_v1__bv8_bp10,value_bits=8,phase_bits=10,functional_id=coordinate_e0]",qsvt_statevector,a3c9d7f9ad57e5e1b8e76682aa016a432f204fe6f6837204e8707954e7ee5014,ed6c71332660b29c14d73da4c4ddeff375ca30380345badab14c522e593218ae,nan,20594379e50b4749d106e498db952598d199b6d8eef0cb96151c2f85025ea18a,nan,coordinate_e0,ieee14,nan,0.5880047436215982,probability,completed,true,small_scale_8x8;simulator_only;selected_output_only;no_hardware;no_quantum_speedup;direct_rotation_architecture,nan
res:precision:ieee14_sparse_quantized_8x8_d31_selected_v1__bv8_bp10:coordinate_e0:qsvt_absolute_error,error_source_decomposition,precision_sensitivity,cfg:precision:ieee14_sparse_quantized_8x8_d31_selected_v1__bv8_bp10,outputs/sparse_error_precision_study/statevector_precision_grid.csv,"row[configuration_id=ieee14_sparse_quantized_8x8_d31_selected_v1__bv8_bp10,value_bits=8,phase_bits=10,functional_id=coordinate_e0]",qsvt_statevector,a3c9d7f9ad57e5e1b8e76682aa016a432f204fe6f6837204e8707954e7ee5014,ed6c71332660b29c14d73da4c4ddeff375ca30380345badab14c522e593218ae,nan,20594379e50b4749d106e498db952598d199b6d8eef0cb96151c2f85025ea18a,nan,coordinate_e0,ieee14,nan,1.5100254142843153e-05,absolute_error,completed,true,small_scale_8x8;simulator_only;selected_output_only;no_hardware;no_quantum_speedup;direct_rotation_architecture,nan
res:precision:ieee14_sparse_quantized_8x8_d31_selected_v1__bv8_bp10:coordinate_e0:quantization_absolute_error,error_source_decomposition,precision_sensitivity,cfg:precision:ieee14_sparse_quantized_8x8_d31_selected_v1__bv8_bp10,outputs/sparse_error_precision_study/statevector_precision_grid.csv,"row[configuration_id=ieee14_sparse_quantized_8x8_d31_selected_v1__bv8_bp10,value_bits=8,phase_bits=10,functional_id=coordinate_e0]",qsvt_statevector,a3c9d7f9ad57e5e1b8e76682aa016a432f204fe6f6837204e8707954e7ee5014,ed6c71332660b29c14d73da4c4ddeff375ca30380345badab14c522e593218ae,nan,20594379e50b4749d106e498db952598d199b6d8eef0cb96151c2f85025ea18a,nan,coordinate_e0,ieee14,nan,3.020472116559668e-06,absolute_error,completed,true,small_scale_8x8;simulator_only;selected_output_only;no_hardware;no_quantum_speedup;direct_rotation_architecture,nan
res:precision:ieee14_sparse_quantized_8x8_d31_selected_v1__bv8_bp10:coordinate_e0:sparsification_absolute_error,error_source_decomposition,precision_sensitivity,cfg:precision:ieee14_sparse_quantized_8x8_d31_selected_v1__bv8_bp10,outputs/sparse_error_precision_study/statevector_precision_grid.csv,"row[configuration_id=ieee14_sparse_quantized_8x8_d31_selected_v1__bv8_bp10,value_bits=8,phase_bits=10,functional_id=coordinate_e0]",qsvt_statevector,a3c9d7f9ad57e5e1b8e76682aa016a432f204fe6f6837204e8707954e7ee5014,ed6c71332660b29c14d73da4c4ddeff375ca30380345badab14c522e593218ae,nan,20594379e50b4749d106e498db952598d199b6d8eef0cb96151c2f85025ea18a,nan,coordinate_e0,ieee14,nan,0.0005937648857749,absolute_error,completed,true,small_scale_8x8;simulator_only;selected_output_only;no_hardware;no_quantum_speedup;direct_rotation_architecture,nan
